City,Year,AverageTemperature,NO2 Mean,SO2 Mean,CO Mean,Avg_CO2_natural_pross,Latitude,Longitude,Cluster
Oakland,2013,16.2336666666667,16.7729311730769,0.503799237637363,0.515576309065934,190013.457939345,37.78,-122.03,9
Oklahoma City,2011,16.7104166666667,6.39518804938272,0.628089111111111,0.216102604938272,193891.253360382,36.17,-97.46,23
Oklahoma City,2012,17.68725,5.39024391460055,0.234959508264463,0.128896122589532,190565.325603609,36.17,-97.46,23
Oklahoma City,2013,17.2147777777778,5.66183782093664,0.219246110192837,0.136347079889807,190013.457939345,36.17,-97.46,23
Philadelphia,2000,12.3116666666667,25.6586787973951,5.05722632416787,0.567584269175109,202954.840625164,39.38,-74.91,1
Philadelphia,2001,13.06575,25.7430148323529,4.68258930588235,0.551013291176471,202533.047669484,39.38,-74.91,1
Philadelphia,2002,13.587,24.324969799435,4.32270574152542,0.504675292372881,202507.256316711,39.38,-74.91,1
Philadelphia,2003,12.0740833333333,24.002030472561,5.0558996722561,0.469394544207317,205392.551367591,39.38,-74.91,1
Philadelphia,2004,12.6865,22.6503259692308,5.02037517412587,0.455161248951049,207367.67381895,39.38,-74.91,1
Philadelphia,2005,12.7139166666667,21.2211579195402,4.30494994061303,0.412890340996169,207371.776318334,39.38,-74.91,27
Philadelphia,2006,13.6364166666667,20.625750465374,4.22843326177285,0.409670182825485,206890.551627886,39.38,-74.91,8
Philadelphia,2007,12.97275,20.4060251298343,3.85459185911602,0.279563295580111,207704.80204842,39.38,-74.91,27
Philadelphia,2008,13.0110833333333,19.6068064651494,3.35479074822191,0.298146778093883,202172.348238522,39.38,-74.91,27
Philadelphia,2009,12.49825,18.3139574193103,2.57572904827586,0.320415193103448,189498.288118821,39.38,-74.91,22
Philadelphia,2010,13.2829166666667,17.7243569529737,2.23934903181189,0.296035778008299,195632.057606128,39.38,-74.91,22
Philadelphia,2011,13.6519166666667,20.2587934792244,1.81267580609418,0.284067783933518,193891.253360382,39.38,-74.91,2
Philadelphia,2012,14.0549166666667,17.9054810462833,1.01761261360449,0.283999560308555,190565.325603609,39.38,-74.91,2
Philadelphia,2013,14.0136666666667,16.3574049002849,1.19489225356125,0.266001767806268,190013.457939345,39.38,-74.91,2
Phoenix,2000,22.00325,29.1213422249284,2.33740929584527,1.00968484670487,202954.840625164,32.95,-112.02,26
Phoenix,2001,21.9174166666667,28.836456091922,2.4739953091922,0.85799395264624,202533.047669484,32.95,-112.02,26
Phoenix,2002,21.9045,29.8983489940476,2.72082022470238,1.00341520684524,202507.256316711,32.95,-112.02,26
Phoenix,2003,22.1455833333333,29.3262552366667,2.57181171833333,0.7849117,205392.551367591,32.95,-112.02,26
Phoenix,2004,21.5198333333333,24.5730376176024,2.26609537405159,0.561856708649469,207367.67381895,32.95,-112.02,26
Phoenix,2005,21.81425,23.9534700102623,2.38664244355758,0.712747261687571,207371.776318334,32.95,-112.02,26
Phoenix,2006,21.85425,22.4052637750533,2.00392764712154,0.64409561140725,206890.551627886,32.95,-112.02,26
Phoenix,2007,22.1081666666667,22.3958129458689,1.82116479558405,0.620517707977208,207704.80204842,32.95,-112.02,26
Phoenix,2008,21.6885,20.8948751366959,1.92561666045322,0.528185159356725,202172.348238522,32.95,-112.02,26
Phoenix,2009,22.096,19.6189475280112,1.62443192787115,0.515472698879552,189498.288118821,32.95,-112.02,25
Phoenix,2010,21.5844166666667,18.2994504424242,1.38548370681818,0.4334254,195632.057606128,32.95,-112.02,25
Phoenix,2011,21.5584166666667,19.8911705757291,1.1180218607714,0.449280109125118,193891.253360382,32.95,-112.02,25
Phoenix,2012,22.3069166666667,19.9430625662745,1.25127856784314,0.407592967058824,190565.325603609,32.95,-112.02,25
Phoenix,2013,23.5645555555556,18.1302893468395,1.00815057941653,0.407566431118314,190013.457939345,32.95,-112.02,25
Pittsburgh,2000,10.2251666666667,21.1823865225,9.566587915,0.2901198725,202954.840625164,40.99,-80.95,19
Pittsburgh,2001,11.0745,20.557701478673,7.64050359004739,0.355507073459716,202533.047669484,40.99,-80.95,19
Pittsburgh,2002,11.1733333333333,19.3467898325581,9.90911704186046,0.35969846744186,202507.256316711,40.99,-80.95,19
Pittsburgh,2003,9.87991666666667,19.6416402425743,8.76205850742574,0.282329066831683,205392.551367591,40.99,-80.95,19
Pittsburgh,2004,10.4746666666667,19.3984736009852,5.41623487684729,0.345823697044335,207367.67381895,40.99,-80.95,27
Pittsburgh,2005,10.7458333333333,20.6109878592965,8.12995464572864,0.121172261306533,207371.776318334,40.99,-80.95,19
Pittsburgh,2006,11.30525,15.9093134976077,6.81307024880383,0.267846801435407,206890.551627886,40.99,-80.95,19
Pittsburgh,2007,10.85,18.5119263734015,5.16704499744246,0.585097681585678,207704.80204842,40.99,-80.95,1
Pittsburgh,2008,10.1859166666667,16.059351259887,4.10847074576271,0.259029036723164,202172.348238522,40.99,-80.95,27
Pittsburgh,2009,10.0663333333333,11.8823590107527,2.90078922311828,0.257573056451613,189498.288118821,40.99,-80.95,22
Pittsburgh,2010,10.7664166666667,11.6879095824801,3.28999110352674,0.390280511945393,195632.057606128,40.99,-80.95,5
Pittsburgh,2011,11.04425,12.970569723622,2.59003743937008,0.234492316929134,193891.253360382,40.99,-80.95,22
Pittsburgh,2012,11.9654166666667,12.6873591390728,2.38727619122517,0.265544591059603,190565.325603609,40.99,-80.95,22
Pittsburgh,2013,11.8706666666667,10.8064865406593,2.23306998681319,0.215488391208791,190013.457939345,40.99,-80.95,22
Portland,2007,10.1725833333333,11.4253204632035,1.16521486363636,0.330530558441558,207704.80204842,45.81,-123.46,16
Portland,2008,9.8025,10.6667289611307,1.39124392137809,0.270617681978799,202172.348238522,45.81,-123.46,16
Portland,2009,10.1371666666667,10.5026073869565,2.28050622898551,0.292565999275362,189498.288118821,45.81,-123.46,16
Portland,2010,10.4960833333333,9.41943789106145,1.45274530935754,0.329861083798883,195632.057606128,45.81,-123.46,16
Portland,2011,9.6685,9.15524578171091,1.06057212758112,0.324362527286136,193891.253360382,45.81,-123.46,16
Portland,2012,10.2501666666667,9.45695362509065,0.826221457215373,0.353594065264685,190565.325603609,45.81,-123.46,16
Portland,2013,11.7353333333333,9.64959761405405,1.30676688432432,0.326265465945946,190013.457939345,45.81,-123.46,16
Reno,2010,11.3533333333333,22.3421667,0.4304355,0.2896734,195632.057606128,39.38,-120.69,9
Reno,2011,11.1718333333333,16.6658802356164,0.502221683561644,0.295885973972603,193891.253360382,39.38,-120.69,9
Reno,2012,12.4409166666667,14.1473475222222,0.374382493055556,0.257559909722222,190565.325603609,39.38,-120.69,9
Reno,2013,13.9153333333333,16.2355307710145,0.499728731884058,0.3059823,190013.457939345,39.38,-120.69,9
Rochester,2011,9.36491666666667,8.42193906872852,1.0981387371134,0.184790070446735,193891.253360382,42.59,-78.55,24
Salt Lake City,2011,10.0454166666667,18.2019177950139,0.95789637534626,0.346075317174515,193891.253360382,40.99,-112.9,9
Salt Lake City,2012,12.1026666666667,16.2148670083799,0.563946927374302,0.353208702513967,190565.325603609,40.99,-112.9,9
Salt Lake City,2013,12.6002222222222,17.6638509940828,0.469619415680473,0.349512020710059,190013.457939345,40.99,-112.9,9
San Antonio,2008,20.9064166666667,8.87418671549296,0.449821550704225,0.287011564788732,202172.348238522,29.74,-97.85,17
San Antonio,2009,21.0608333333333,8.31120877854195,0.397346431224209,0.237086909215956,189498.288118821,29.74,-97.85,4
San Antonio,2010,20.0991666666667,8.42803026857143,0.654769782857143,0.351055291428571,195632.057606128,29.74,-97.85,4
San Diego,2000,16.9000833333333,22.1947105746479,3.60112557394366,1.08717189366197,202954.840625164,32.95,-117.77,3
San Diego,2001,16.3741666666667,20.6176763325775,3.33352608465608,0.91166266893424,202533.047669484,32.95,-117.77,3
San Diego,2002,16.37275,21.5631704643357,3.53404915174825,0.863384765734266,202507.256316711,32.95,-117.77,3
San Diego,2003,17.1001666666667,20.6063080932025,3.81789150770848,0.882391744218641,205392.551367591,32.95,-117.77,3
San Diego,2004,16.8406666666667,21.6666991154381,4.61978557858136,0.927603990264256,207367.67381895,32.95,-117.77,3
San Diego,2005,16.9275,22.5462910276364,3.60505477309091,0.891136059636364,207371.776318334,32.95,-117.77,3
San Diego,2006,17.2315833333333,22.2108420176678,3.38327483674912,0.812208739929329,206890.551627886,32.95,-117.77,3
San Diego,2007,16.80275,20.1163343221477,2.92011888926175,0.715381405667412,207704.80204842,32.95,-117.77,3
San Diego,2008,17.2110833333333,21.8213503544495,2.62911168401207,0.735017149321267,202172.348238522,32.95,-117.77,3
San Diego,2009,17.03125,19.2929997538036,2.7070537593361,0.640105623789765,189498.288118821,32.95,-117.77,7
San Diego,2010,16.1921666666667,16.860523851585,0.495586601585014,0.563731229106628,195632.057606128,32.95,-117.77,7
San Diego,2011,16.25575,14.8922428618785,1.16243151933702,0.517388541436464,193891.253360382,32.95,-117.77,7
San Francisco,2000,15.022,20.2986925484765,2.35218178531856,0.712393524930748,202954.840625164,37.78,-122.03,3
San Francisco,2001,15.2469166666667,19.1506256401099,2.12994432692308,0.71457773489011,202533.047669484,37.78,-122.03,3
San Francisco,2002,14.99625,18.6398751629214,1.90477770224719,0.688179973314607,202507.256316711,37.78,-122.03,15
San Francisco,2003,15.4250833333333,18.3583313260274,2.15465382465753,0.636442478082192,205392.551367591,37.78,-122.03,15
San Francisco,2004,15.3749166666667,15.7754420535055,1.9819664095941,0.408986703874539,207367.67381895,37.78,-122.03,15
San Francisco,2005,15.17125,14.4770723837429,1.17994277410208,0.363054206049149,207371.776318334,37.78,-122.03,15
San Francisco,2006,15.021,16.0661347726027,1.31793006575342,0.519019415068493,206890.551627886,37.78,-122.03,15
San Francisco,2007,14.93675,15.5780749368132,1.03901310851648,0.447900071428571,207704.80204842,37.78,-122.03,15
San Francisco,2008,15.0528333333333,15.6907609123288,0.961293869863014,0.427613253424658,202172.348238522,37.78,-122.03,15
San Jose,2009,15.01975,13.4081752698413,0.336983352380952,0.350989842857143,189498.288118821,37.78,-122.03,9
San Jose,2010,14.6709166666667,14.3776823369863,0.335469590410959,0.35062445890411,195632.057606128,37.78,-122.03,9
San Jose,2011,14.4965833333333,14.7843530028329,0.296891956090652,0.375980038243626,193891.253360382,37.78,-122.03,9
San Jose,2012,15.0515833333333,13.2678254738292,0.331404889807163,0.35027508815427,190565.325603609,37.78,-122.03,9
San Jose,2013,16.2336666666667,15.2742439315069,0.293822720547945,0.411563594520548,190013.457939345,37.78,-122.03,9
Scottsdale,2000,22.00325,39.3186563497268,2.285352,0.854051991803279,202954.840625164,32.95,-112.02,6
Scottsdale,2001,21.9174166666667,24.0360465523114,1.72150083576642,0.752954043795621,202533.047669484,32.95,-112.02,26
Scottsdale,2002,21.9045,25.6662547541766,1.99369004057279,0.756495202863962,202507.256316711,32.95,-112.02,26
Scottsdale,2003,22.1455833333333,25.0275340557621,1.64633685501859,0.753631275092937,205392.551367591,32.95,-112.02,26
Scottsdale,2004,21.5198333333333,21.6691491658163,1.44121076913265,0.642664030612245,207367.67381895,32.95,-112.02,26
Scottsdale,2005,21.81425,21.8149823970223,1.56357899627792,0.648929786600496,207371.776318334,32.95,-112.02,26
Scottsdale,2006,21.85425,22.6897943479319,2.1728385729927,0.490046141119221,206890.551627886,32.95,-112.02,26
Scottsdale,2007,22.1081666666667,19.39794768,1.55477978705882,0.469781094117647,207704.80204842,32.95,-112.02,26
Scottsdale,2008,21.6885,18.0223142141119,0.959435447688564,0.355642880778589,202172.348238522,32.95,-112.02,17
Scottsdale,2009,22.096,17.1754889903148,0.803999382566586,0.376529651331719,189498.288118821,32.95,-112.02,25
Scottsdale,2010,21.5844166666667,16.7334952733813,1.26076621942446,0.395942448441247,195632.057606128,32.95,-112.02,25
Seattle,2013,9.94644444444444,11.6114197567568,1.07915481081081,0.181388621621622,190013.457939345,47.42,-121.97,16
Sioux Falls,2011,7.251,6.18793895909732,0.433789507757405,0.190539389280677,193891.253360382,44.2,-96.15,24
Sioux Falls,2012,9.5675,6.23723180136986,0.47678463630137,0.192368135616438,190565.325603609,44.2,-96.15,24
Sioux Falls,2013,8.679,5.26011130969609,0.548938143994211,0.183426410998553,190013.457939345,44.2,-96.15,24
Tucson,2000,18.66575,17.0716177204611,2.27827136311239,0.423192837175793,202954.840625164,31.35,-111.2,0
Tucson,2001,18.2699166666667,15.5951638717201,0.788653018950437,0.369223141399417,202533.047669484,31.35,-111.2,17
Tucson,2002,18.6499166666667,16.6240490280112,1.00654361344538,0.39626643697479,202507.256316711,31.35,-111.2,17
Tucson,2003,18.9321666666667,17.1938465388889,1.21373703333333,0.459156029166667,205392.551367591,31.35,-111.2,17
Tucson,2004,17.9485833333333,15.3164706311475,1.14955200136612,0.39217331010929,207367.67381895,31.35,-111.2,17
Tucson,2005,18.71425,14.8778232794521,0.698140173972603,0.373620994520548,207371.776318334,31.35,-111.2,17
Tucson,2006,18.6088333333333,15.754081230137,0.605788150684932,0.365421980821918,206890.551627886,31.35,-111.2,17
Tucson,2007,18.5535,13.394700139726,0.9219563,0.315924794520548,207704.80204842,31.35,-111.2,17
Tucson,2008,18.2444166666667,13.410799521978,0.858628697802198,0.271507445054945,202172.348238522,31.35,-111.2,17
Tucson,2009,18.771,12.328058309589,0.50952632739726,0.268058115068493,189498.288118821,31.35,-111.2,21
Tucson,2010,18.1860833333333,12.0945480899123,0.45944379495614,0.252303156798246,195632.057606128,31.35,-111.2,21
Tucson,2011,18.4020833333333,11.7789302472222,0.270856708333333,0.187142113888889,193891.253360382,31.35,-111.2,21
Tucson,2012,18.9624166666667,13.3897976270627,0.201280706270627,0.20585149669967,190565.325603609,31.35,-111.2,21
Tucson,2013,19.712,10.9986510739726,0.223133316438356,0.174377163013699,190013.457939345,31.35,-111.2,21
Tulsa,2006,16.9711666666667,12.9927981285714,1.28097414285714,0.384928142857143,206890.551627886,36.17,-95.47,14
Tulsa,2007,16.0904166666667,9.63819018987342,0.776612912974684,0.323385431962025,207704.80204842,36.17,-95.47,14
Tulsa,2008,15.332,10.6469888469388,0.985638295918367,0.314645163265306,202172.348238522,36.17,-95.47,14
Tulsa,2009,15.3093333333333,8.64548595340502,0.69069423297491,0.261511050179212,189498.288118821,36.17,-95.47,23
Tulsa,2010,15.9794166666667,8.55255217973856,0.677697052287582,0.256624934640523,195632.057606128,36.17,-95.47,23
Tulsa,2011,16.4616666666667,8.94183720180723,0.819477115963855,0.275636594879518,193891.253360382,36.17,-95.47,23
Tulsa,2012,17.68025,9.00014484,0.675336051851852,0.2106792,190565.325603609,36.17,-95.47,23
Tulsa,2013,17.1197777777778,7.86229998039216,0.479422740896359,0.209083508403361,190013.457939345,36.17,-95.47,23
Vallejo,2000,15.022,13.3267062225275,1.50738134065934,0.63784798489011,202954.840625164,37.78,-122.03,15
Vallejo,2001,15.2469166666667,12.9222358662953,0.943306298050139,0.529054796657382,202533.047669484,37.78,-122.03,15
Vallejo,2002,14.99625,12.9685794120879,1.27977258791209,0.558674125,202507.256316711,37.78,-122.03,15
Vallejo,2003,15.4250833333333,11.9037254088398,1.13438108563536,0.485524544198895,205392.551367591,37.78,-122.03,15
Vallejo,2004,15.3749166666667,11.8527188934426,1.26173220628415,0.479654423497268,207367.67381895,37.78,-122.03,15
Vallejo,2005,15.17125,10.5987506560694,1.19576653901734,0.44130775867052,207371.776318334,37.78,-122.03,15
Vallejo,2006,15.021,11.5601048246575,1.00839274109589,0.490226257534247,206890.551627886,37.78,-122.03,15
Vallejo,2007,14.93675,10.5567654657534,0.873376846575343,0.446258419178082,207704.80204842,37.78,-122.03,15
Vallejo,2008,15.0528333333333,10.5119057445055,0.848719489010989,0.407916434065934,202172.348238522,37.78,-122.03,15
Vallejo,2009,15.01975,9.6941072679558,0.657002843922652,0.358108139502762,189498.288118821,37.78,-122.03,9
Vallejo,2010,14.6709166666667,9.26397542797203,0.549151905594406,0.352002888111888,195632.057606128,37.78,-122.03,9
Vallejo,2011,14.4965833333333,10.2110514739726,0.846363806849315,0.413189893150685,193891.253360382,37.78,-122.03,9
Vallejo,2012,15.0515833333333,9.14277230327869,0.641985781420765,0.379388151639344,190565.325603609,37.78,-122.03,9
Vallejo,2013,16.2336666666667,9.84290930410959,0.592755373972603,0.395995363013699,190013.457939345,37.78,-122.03,9
Waco,2007,18.6955,3.25152922222222,0.158577391025641,0.222770461538462,207704.80204842,31.35,-98.01,17
Waco,2008,19.3356666666667,3.05138444101124,0.0467793834269662,0.0921429648876404,202172.348238522,31.35,-98.01,20
Waco,2009,19.2770833333333,2.08610948103187,0.0484888285280728,0.121384871016692,189498.288118821,31.35,-98.01,20
Waco,2010,18.8665,2.80292219263456,0.414727708215297,0.149880303116147,195632.057606128,31.35,-98.01,20
Waco,2011,20.3260833333333,3.75363140449438,0.0600191488764045,0.120988372191011,193891.253360382,31.35,-98.01,20
Waco,2012,20.3260833333333,3.39217867673716,0.250110262839879,0.115330894259819,190565.325603609,31.35,-98.01,20
Waco,2013,20.8712222222222,2.51072676595745,0.298527676291793,0.109784638297872,190013.457939345,31.35,-98.01,20
Washington,2000,12.27775,22.7257173076923,8.13753984203297,1.17569596978022,202954.840625164,39.38,-76.99,11
Washington,2001,12.9935833333333,24.4743111833811,6.65134869197708,1.07542410888252,202533.047669484,39.38,-76.99,11
Washington,2002,13.4635833333333,24.4410358027397,6.71270869041096,1.15879478356164,202507.256316711,39.38,-76.99,11
Washington,2003,12.07275,22.6407543490305,8.32318670360111,0.896369944598338,205392.551367591,39.38,-76.99,11
Washington,2004,12.7865833333333,20.9564037252747,6.47504452884615,0.61758904532967,207367.67381895,39.38,-76.99,1
Washington,2005,12.8186666666667,20.836788359116,4.48395299447514,0.848891513812155,207371.776318334,39.38,-76.99,11
Washington,2006,13.5885833333333,15.966559909589,4.52500288219178,1.11584840821918,206890.551627886,39.38,-76.99,11
Washington,2007,13.1334166666667,15.3321439555556,5.02101617037037,1.19690473481482,207704.80204842,39.38,-76.99,11
Washington,2008,12.764,18.0577992361111,5.55644820277778,1.22156233333333,202172.348238522,39.38,-76.99,11
Washington,2009,12.4376666666667,18.3029540690608,4.52905998756906,0.865724571823204,189498.288118821,39.38,-76.99,5
Washington,2010,13.2808333333333,17.6439175549451,3.36086526923077,0.883861082417582,195632.057606128,39.38,-76.99,5
Washington,2011,13.55725,15.9287996643599,3.59968346193772,0.668864043252595,193891.253360382,39.38,-76.99,5
Washington,2012,13.9965833333333,16.2730872744925,1.68219692056487,0.594510048543689,190565.325603609,39.38,-76.99,5
Washington,2013,14.1876666666667,11.5003487114504,0.990978005343511,0.340435645801527,190013.457939345,39.38,-76.99,2
